Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
TCGA.CM.4743	0.0012558459525264	0	0.0056193723532518	0.0028503513576755	0	0.2015043671271	0	0.13041320715472	0.017053001677967	0	0.16820892992658	0.037270265819658	0.019296675663375	0.054567606239151	0.19948120437624	0.093585503894317	0	0.035872700094237	0.030224285088596	0	0.0027966832746096	0	0.028	0.1770900896856035	0.9833920066871704
TCGA.CM.6166	0.0074663688616068	0.0031467077512545	0.010646479322014	0	0.037678114900717	0.085788940081734	0.061906977818269	0.016142940728605	0.040943804999205	0	0.12218044449768	0	0	0.48053983581409	0	0.073523306543861	0	0.0077337344705813	0	0.052302344210386	0	0	0.234	0.07072863789656915	0.9965476793588666
TCGA.D5.6922	0.0004	0.0091855667841566	0.0048385624739429	0	0	0.19210319875939	0	0.046444351735007	0.110458942593	0	0.072002789482618	0.020325025210811	0	0.26256922632588	0.090925014392961	0.12224784714422	0.010839189977516	0	0	0.057642006167013	0	0	0.195	0.08056295827652075	0.9960698310874851
TCGA.CM.5862	0.069618006822731	0	0.075065616527093	0.022373807691074	0	0.18989585463256	0	0.11195983929236	0.027613175036065	0	0.078714551310319	0	0.01135543862932	0.1491683492797	0.052999923625685	0.15672335884305	0	0.0037644541477678	0	0.039848218826901	0	0.01089940533538	0.929	-0.0277	1.0020457697901397
TCGA.DM.A1D9	0.044061439398817	0	0.0040824850472791	0.033058639078237	0	0.21515831611939	0	0.099917154861806	0.060295964088836	0	0	0.022933157136664	0.030765732486579	0.089053317595931	0.075551940649215	0.22415685785823	0.039375657069447	0	0	0.06158933860957	0	0	0.696	0.0032360069944342637	1.0013017571894132
TCGA.AZ.6605	0.0021710767045282	0.016293046263013	0	0	0	0.13418661386917	0	0.063110423826098	0.094102731834296	0	0.061710080541363	0	0	0.37240415665995	0.032187319671455	0.15669332635064	0	0	0	0.067141224279478	0	0	0.003	0.33280120228393967	0.9528714705275196
TCGA.CM.6161	0.04790605430617	0	0.0055696785302674	0.027302424681428	0	0.21364689666513	0.079221618393975	0.046309935727535	0.071442028502098	0	0.097380814866163	0	0	0.14232026678351	0.0141420669391	0.20707368188404	0.028273099877681	0.0020545112486359	0	0.014572214698772	0.002784706895485	0	0.159	0.08869319589835861	0.9956163223082705
TCGA.DM.A0XF	0.083482387536664	0	0.1185581877863	0	0	0.2080923832147	0	0.050741170286983	0.056364571547005	0	0.064258980107268	0.0039161441204725	0.0052387849989247	0.12193396743235	0.14473166281798	0.10666495830291	0	0	0.036016801848452	0	0	0	0.306	0.0527926977496406	0.9979335038073407
TCGA.D5.6924	0.059426781539511	0	0.041449085354901	0	0	0.098042810946261	0.013222327076753	0.1036151381553	0.0075635790344799	0	0.053624384736599	0	0	0.31134431538321	0.098358841204707	0.15652084340311	0	0	0.046133472205181	0	0	0.010698420959991	0.028	0.1770587487570481	0.983422117212501
TCGA.G4.6626	0.019938236145879	0.0098005868886386	0	0.086453528496961	0	0.13274016173389	0.14530161661529	0.17806237090564	0.025262744023929	0	0.099264705898132	0	0.047462141403121	0.088923510934681	0.013683851276685	0.05382992926527	0	0.029534896272135	0	0.060480510762619	0.0092612093771253	0	0.562	0.02058764577211213	0.9998448864154407
TCGA.CM.5860	0.0048466902804392	0	0.0035068954470163	0	0	0.21366771960412	0	0.050533156566083	0.10205132083	0	0.073343279886855	0	0	0.23462501001557	0.062485561828894	0.13264345949638	0.0086953770316256	0	0	0.11360152901302	0	0	0.064	0.13427016470933048	0.9899895003912501
TCGA.DM.A28G	0.029579202956311	0	0.085803547752364	0.071590146760988	0	0.2797818911416	0.015173547797652	0.0081612050698235	0.046644598188842	0	0.090343874839394	0	0	0.21132322270359	0.0047691356953759	0.096142947815775	0	0	0	0.060686679278283	0	0	0.648	0.009742914422513214	1.000854905161039
TCGA.AA.A01Z	0.039703603059015	0	0	0.0095615313973261	0	0.29570320792726	0	0.054125022587667	0.078023890488554	0	0.10102126185306	0	0.016180035767171	0.10719107770389	0.0092769028943294	0.16201618618702	0	0.0035716057006099	0	0.12362567443409	0	0	0.634	0.011486179963409988	1.000527755149503
TCGA.AZ.5407	0.02789541514401	0	0.13488330634744	0.10219251840377	0	0.38241792698562	0	0.030379570704427	0.058143438649301	0	0.057389647957034	0	0.01386831266522	0.019298175744088	0.0099432209985111	0.1256788205045	0.0089430254929936	0.0021442007625149	0	0.026822419640578	0	0	0.271	0.06016116088070991	0.9998944377608456
TCGA.AA.3495	0.040722346854883	0	0.15330214539957	0.019251350846149	0	0.20105952548051	0.045322954754969	0.075831524791943	0.067992503636893	0	0.086516955672554	0	0.021059850290082	0.084052044513565	0.034365447845259	0.11702303918853	0	0.017870668989391	0	0.035629641735702	0	0	0.414	0.037403024174355044	1.001497971018034
TCGA.AD.6548	0.004043962621488	0.012759902790253	0.0087471589067383	0.030727037351885	0	0.1718012307371	0.010557253221162	0.082441440165476	0.038843798149362	0	0.07157097888729	0	0	0.24905008264537	0.11590009362109	0.15885505747379	0	0	0	0.028791505154756	0	0.015910498274238	0.023	0.19404527435787386	0.9802804358951236
TCGA.D5.6529	0	0.017112690266798	0.14245946057053	0.042082652541034	0	0.19102469661489	0	0.075564876135382	0.046165838076035	0	0.065461626501917	0	0	0.13005621977278	0.051897817011124	0.15935141452031	0	0.0005	0	0.048215965444799	0	0.030104653748759	0.032	0.16968106462352556	0.984722821206359
TCGA.CM.4747	0.050319909653818	0	0.015005864248329	0	0	0.21173767064522	0	0.014818928371205	0.068974660618126	0	0.11132373608241	0	0	0.29839290780771	0.022400749052826	0.069318144616792	0	0	0	0.13770742890357	0	0	0.363	0.04367937252093049	0.9994611154972037
TCGA.AA.3697	0.069153158876338	0	0.084460480878606	0.066884189531667	0	0.14607241262365	0.028480816720012	0.069049576116967	0.032839376386945	0	0.085792706139749	0	0	0.11835274146768	0.044684474934981	0.18580792058798	0	0.0010148835636803	0.030443954570626	0.023592153550282	0	0.013371154050847	0.306	0.052844420983465805	1.0000362367128848
TCGA.G4.6303	0.050555537745266	0	0.040411824513081	0.01922608636412	0	0.16582424939938	0.0007	0.022551611263153	0.040459138977417	0	0.067333080565026	0	0	0.34422775693748	0.0014146593286838	0.083424049799396	0	0.079003717956516	0	0.066691543138509	0	0.018173966348447	0.229	0.0717042036365891	0.9973124772977883
TCGA.DM.A0X9	0.0086216198828174	0	0	0.30137577725795	0	0	0	0.10078081278357	0.0073595900204092	0	0.015679295272605	0	0.011040513839616	0.094088703046136	0.17785401315866	0.11370339603156	0.056149082065485	0	0.11334719664119	0	0	0	0.828	-0.0137	1.0072927454835054
TCGA.F4.6857	0.14653608653588	0.2212944786906	0	0.027102042360579	0	0.098435502456508	0	0.15955156786125	0.0026987922209607	0	0.05637983460959	0	0	0.18290564241726	0.02823546360862	0.059825460374808	0	0	0	0.017035128863939	0	0	0	0.443147321614252	0.9068447752981588
TCGA.DM.A282	0.068713230635883	0	0.19401881878177	0.03327262271298	0	0.17441281905709	0	0.0045829788735766	0.052258139816029	0	0.026672553892035	0.010699590164723	0.0097304689767451	0.11842607663119	0.063250842375537	0.2336460796793	0	0	0	0.010315778403143	0	0	0.908	-0.0251	1.0011593458758263
TCGA.CM.6680	0.044165936203437	0	0.014502727346304	0.018592194979092	0	0.32488128193116	0	0.02478718581559	0.077806896762615	0	0.078383902242038	0	0	0.20585969805496	0.054302798018392	0.1278680827893	0	0	0	0.028849295857114	0	0	0.131	0.09745174754581756	0.9951646955661546
TCGA.CK.4947	0.042290493887978	0	0.086589896161483	0.070831501366457	0	0.23139968799435	0.0007	0.067767697847181	0.068885485566741	0	0.049174707239867	0	0	0.041129400152986	0.055194194514485	0.18720919498629	0.031634433516303	0.011825722352469	0.037742660854483	0	0.0004	0.017226405162238	0.219	0.07378484713058268	1.000797380477838
TCGA.CA.5796	0.046506967486234	0	0.11269964594989	0	0	0.40606755589689	0	0.01309925081107	0.083872374918776	0	0.047985769195427	0	0	0.076986237406154	0.0020513497671517	0.11710452375269	0.027423439921887	0.012412400995624	0	0.053790483898192	0	0	0.488	0.029397232905689488	1.0038200486688629
TCGA.D5.6540	0.055685230992899	0	0	0.07263658219523	0	0.089577796932486	0	0.06123307387713	0.028885900743074	0	0.083072390066794	0	0	0.31686854133842	0.07992861981528	0.063279961364437	0	0	0	0.08262480833191	0	0.066207094342336	0.036	0.16153568968854992	0.9860746479760929
TCGA.NH.A50V	0.043069410163466	0	0.027745534720851	0.015189503358158	0	0.20752414101926	0	0.1458492766554	0.085529030079298	0	0.094767402967237	0	0.025165189333579	0.051543528907612	0.10819372589745	0.13173713781213	0	0	0	0.063686119085554	0	0	0.487	0.02992049069726452	1.0025742867745016
TCGA.AA.3506	0.057639562357125	0	0.030672914261486	0.0089572688430464	0	0.24287057158485	0	0.043827440471277	0.10282868955374	0	0.080738368200907	0	0.01554938684492	0.1747761230756	0.043075215820837	0.13523359601973	0	0	0	0.063830862966484	0	0	0.201	0.07728865265189237	0.997859786760942
TCGA.A6.2684	0.0013856783695789	0.018799463199849	0	0	0	0.16895284245019	0	0.040322785887809	0.068817114663937	0	0.061947286547744	0.0064573075501072	0	0.24868761360768	0.093886675938299	0.24928927607873	0.022471848464341	0	0.018982107241734	0	0	0	0.034	0.16616647276188856	0.9851552654254757
TCGA.CM.6165	0.0029227352769306	0.0044329079345797	0.016627669607743	0	0	0.25013399967107	0	0.014193936199948	0.050136332202036	0	0.064594739606869	0.0056280928920396	0	0.35159002226496	0.077633736665084	0.11923268069127	0	0	0	0.042873146987473	0	0	0.05	0.14536347977419084	0.988511632223811
TCGA.F4.6808	0.099994788580309	0	0.021704625034294	0.034091202635294	0	0.29889191816008	0	0.11775167674247	0.086436629211666	0	0.020948210950533	0.0067992542429091	0.0058477728004757	0.14308755178097	0.025731137345243	0.048326689639105	0	0.015736922768946	0	0.070895211027088	0	0.0037564090806069	0.751	-0.0044	1.0012786204735888
TCGA.CM.6172	0.044428897121612	0	0.080098019366482	0.01611735194333	0	0.21061390336679	0.001	0	0.03673944022073	0	0.056798766025709	0	0	0.26692347190898	0.0097619293209955	0.23177767710289	0	0.0059409914408558	0.032340208143162	0.0026453926686446	0	0.0048556108407126	0.371	0.04222514491453467	0.9989859360026782
TCGA.D5.6536	0.034592495639196	0	0.033520157421947	0	0.0039446266489034	0.11127319282368	0	0.011851424102967	0.051962242160141	0	0.10704149815214	0	0	0.28968987368817	0	0.065040818497712	0	0	0	0.25523190231159	0	0.035851768553547	0.046	0.15055530433770284	0.988289593740393
TCGA.AA.3713	0.057996616115757	0	0.026371236265719	0.026355578687707	0	0.26941190104218	0.0081296401785923	0.081981061562119	0.022484889444398	0	0.13168642119829	0	0.0034211296155421	0.097527842925754	0.085895088254794	0.15946803972083	0	0	0.025488678358512	0	0	0.003781876629803	0.288	0.055829249797870496	1.005548955211855
TCGA.A6.A566	0	0.0008	0	0	0	0.070020157349153	0	0.020974927784527	0.043658111758121	0	0.028611778014616	0	0	0.5775299471929	0.016043566371288	0.22871985096958	0	0	0	0.013591961496589	0	0	0	0.6153242333257257	0.8472724892667075
TCGA.CM.6164	0.10239845569969	0	0.021278483946984	0.10952361838842	0	0.063029134628071	0	0.055703420071798	0.04863309912409	0	0.072237147646266	0	0	0.25853255505514	0.14798905788825	0.085864674015115	0	0.0051202769726917	0	0.025983510369383	0	0.0037065661941	0.26	0.06242508667951544	0.998051387180987
TCGA.D5.6530	0.080698929350878	0	0	0.018801569110842	0	0.22031609700615	0.016460535600314	0.1083274039871	0.039172197894769	0	0.040482483560102	0.0058884692357891	0	0.23821058088975	0.10039015253232	0.11421394453467	0	0	0	0.0022502690105096	0	0.014787367286802	0.078	0.12315499353140781	0.9937364546435776
TCGA.AA.3496	0.046102187102207	0	0.039356736942899	0.016956340370799	0	0.16229077919845	0.069262571096723	0.047677988346822	0.03383067067522	0	0.091621135996494	0	0	0.093788256272928	0.095735539777167	0.27436626626247	0.0002	0	0.0074621450881881	0	0	0.021323539182457	0.133	0.09597860665718708	0.9969882636907071
TCGA.CK.4948	0.031683439356041	0	0	0.00442407791673	0	0.17608741679637	0.0015790441360271	0.033322544398374	0.049365536925859	0	0.076230663781091	0	0	0.34751594852139	0	0.12634911656397	0	0.071141626994846	0	0.047293491355615	0	0.035007093253687	0.044	0.1522559376947799	0.9877667470053785
TCGA.AY.5543	0.04334640231613	0	0.019500899710617	0.031551747424809	0	0.24916544761427	0.0070120593933206	0.13544373306774	0.017437247256191	0	0.035195983635977	0	0	0.14757386076951	0.11325054515482	0.11471882391651	0	0.019683843907113	0	0.066119405832986	0	0	0.169	0.08685936875488283	0.9982409479840814
TCGA.A6.6781	0.0098878107403384	0	0	0	0	0.13262577934135	0	0.022705554002118	0.036895152004735	0	0.087698617312879	0	0.004965214690802	0.48085844641048	0.044653684926229	0.16666957917158	0	0	0.0044989072850774	0	0	0.0085412541144116	0	0.42880066821694207	0.9150634742542129
TCGA.AD.A5EJ	0	0	0.050639861782893	0	0	0.15467765118583	0	0.085551013179171	0.13248073972707	0	0.067940033008217	0	0	0.27439101184948	0.0065190253414963	0.07319419936375	0	0.011765742010895	0	0.13076814318882	0.0025963903915154	0.0094761889708495	0.308	0.05253940100026576	0.9992975420535467
TCGA.DM.A28H	0.1364701533537	0	0.17369433668017	0.020029248550112	0	0.079986331032855	0	0.060908786341295	0.029252800755794	0	0.03566410011591	0	0.0017078140085216	0.09705042521291	0.042661055034448	0.16514536321743	0.12203379568742	0	0.010604448215872	0.024791341793563	0	0	0.931	-0.0283	1.0017161247664892
TCGA.DM.A285	0.079754934413567	0	0.0060637496548255	0.035547221831885	0	0.15563366471797	0	0	0.11083551382929	0	0	0.025493382532078	0	0.32043019578592	0	0.2216296902548	0	0	0	0.030889230484161	0.013722416495503	0	0.623	0.012656643543027184	0.999586556161225
TCGA.CA.5797	0.043111690701461	0	0.15097208466793	0.074881361644865	0	0.061415662700449	0	0.040306865038669	0.056444275409107	0	0.021182525788526	0.013295489330255	0	0.24254153263871	0.1226641712684	0.093643839152815	0	0.010740722635014	0.068799779023799	0	0	0	0.106	0.10977962768289623	0.993169548500517
TCGA.A6.5661	0.077465854484311	0	0.055842519624652	0	0	0.29616892896229	0	0.14492467391057	0.034178709744513	0	0.055024252347048	0	0.0091589310893479	0.1098874811005	0.068274701206627	0.047853182388766	0.0083021403856179	0.025072126429364	0	0.067846498326393	0	0	0.292	0.05521548853919099	0.9992832669021818
TCGA.AA.3663	0.010018368994751	0	0	0.0003	0	0.22462778918721	0	0.081494218303534	0.025387026346811	0	0.043264141673421	0	0.021626117119619	0.19961556883546	0.06521351431368	0.2130613861609	0	0	0	0.11540791982947	0	0	0.177	0.0842684386853393	0.9973042795981433
TCGA.AZ.4313	0.05621046490979	0	0.018657990625292	0.129537681903	0	0.2450366419946	0.0084168551866149	0.026907741232202	0.073647602114009	0	0.072137743899956	0	0	0.21118745916489	0.0615127066859	0.022551335211139	0	0.021398443279074	0	0.052797333793533	0	0	0.594	0.016423186957215813	1.0012780964962336
TCGA.DM.A0XD	0	0.019131014363679	0.01383722686384	0.05076600106358	0	0.023573711299131	0	0.12887338094089	0.14489028637439	0	0.030482749361988	0.055811755731949	0.025566979506036	0.16899512962707	0.0033508626834065	0.19034960935086	0	0.03593984244351	0	0.10843145038967	0	0	0.634	0.011546686498896095	1.0011012386702551
TCGA.G4.6586	0.046902466067835	0	0	0.27433388717045	0	0	0.079947763635177	0.098915567802423	0.011343253671856	0	0.10520419248588	0.071662181509657	0.016838471960145	0.19409937808973	0.019108343106048	0.026336916259604	0	0.023916706825438	0	0.031213166957435	0	0.0002	0.165	0.08782968748700103	0.998731755556259
TCGA.AZ.4616	0	0	0.082793640644243	0.25573397430977	0	0.11040476282365	0	0.11423230837457	0.018137335413906	0	0.033993412815726	0.03597710860055	0	0.085247646979759	0.13324798979804	0.1081420931538	0	0.0003	0.021763075823912	0	0	0	0.114	0.10514455392421866	0.993863305151029
TCGA.CM.5349	0.042495807449204	0.014342781272109	0	0.0075499571353081	0	0.063213544881026	0	0.013835466506152	0.024633905435687	0	0.0036133138094038	0.0034963530019566	0	0.7174337921837	0.027464798046051	0.065412487831055	0	0	0.016507792448346	0	0	0	0.003	0.31440774818537276	0.9595060638502292
TCGA.F4.6569	0.038673588135554	0	0.0084451569635568	0.041394413871636	0	0.11298049436875	0	0.0070492808553475	0.031136374141202	0	0.033909692563272	0	0	0.52840968970746	0.025393374732006	0.15704005212436	0	0	0.01556788253686	0	0	0	0	0.4260454830068532	0.9291521204713307
TCGA.QG.A5YW	0.019428786731341	0	0.075532153843469	0.0054835840341215	0	0.21274622257129	0	0.080566639392548	0.060906713420692	0	0.10263783756093	0	0	0.17518903264754	0.053061858046926	0.127582318859	0	0.0040830557539049	0	0.082781797138239	0	0	0.384	0.0407623121696062	1.0035066978112832
TCGA.AZ.4323	0.20330876618551	0.12646047662111	0	0.080982876026266	0	0.10673486722445	0	0.19127731971131	0.043970612747903	0	0.046950184777112	0	0	0.089355301748994	0.015835002229534	0.079837127779463	0	0	0	0.015287464948346	0	0	0	0.3909561044038665	0.9389420200525206
TCGA.AU.3779	0.024239094765935	0	0.042404635899808	0.0086620890896459	0	0.16054490403136	0	0.031307881361739	0.081782958633254	0	0.076657395412245	0	0	0.34199187804565	0.017236603762426	0.12160632221491	0	0.0084764783355602	0	0.076882132765471	0	0.0082076256819934	0.036	0.16187800172724562	0.9858868399942625
TCGA.CM.6168	0.035177611587399	0	0	0.0048597883895526	0	0.15777341547901	0.0059768738062373	0.039896155310909	0.023956217439257	0	0.067427913789644	0	0	0.18141276284676	0.041176180949178	0.33217257879772	0	0.0061804344330531	0.037928624764479	0.016607699975089	0	0.049453742431711	0.015	0.21602270568930537	0.9756193845213916
TCGA.G4.6321	0.13751876638955	0	0.024812777664449	0.29930263700103	0	0.1326702664636	0	0.077741027240915	0.079872950483454	0	0.011629828288685	0	0.027714157865412	0.015198868142291	0	0.027091668972148	0	0.032354725136407	0	0.12980655713124	0.0042857692208133	0	0.627	0.01215368915827269	1.0183192068350122
TCGA.DM.A28M	0.0082673157525267	0	0.0022296577796809	0	0	0.56664336918486	0	0	0.053749160230542	0	0.087110204470789	0	0.01310931986039	0.046172768707504	0.057593922104516	0.048972963335868	0.015987524490786	0.013654372486285	0	0.086509421596251	0	0	0.75	-0.0039	1.0024213735938838
TCGA.A6.5664	0.002885928508357	0.01686871404366	0.0009	0.092893553092688	0	0.12345670871479	0	0.10972362661845	0.055204043459943	0	0.066081494351531	0	0	0.074679508529274	0	0.25192164157022	0	0.041980442157276	0	0.15481269880209	0.0086134691929658	0	0.06	0.13744623093261693	0.9897815956219752
TCGA.G4.6628	0.058460757648828	0	0.011385884839233	0.12237646662649	0	0.14263793659202	0.012168417852059	0.094693801598835	0.07692961856103	0	0.058018733032085	0.035980917013367	0.01760100537212	0.042020178816026	0.11481706654164	0.19674161054599	0.0014140846253282	0.0011352381834043	0.01361828215154	0	0	0	0.007	0.2625595281983229	0.9640000940249035
TCGA.A6.5667	0.076214942210528	0	0.030189313323927	0.071760599155808	0	0.11179268815805	0.0066928436752634	0.035296477281302	0.052009959062927	0	0.063969664239793	0	0	0.20636720646427	0.059083350079089	0.1782362350952	0	0.055609235387987	0	0.023911917769974	0	0.028865568095884	0.378	0.04140666471379767	0.9990811211941808
TCGA.AZ.6599	0.073895726612234	0	0.036804512212116	0.18596594165344	0	0.27332011740396	0	0.069812088029716	0.043031849788565	0	0.074918704220663	0	0.066558455308763	0	0	0.010508623551278	0	0	0	0.15335446421985	0.01182951699942	0	0.637	0.011116437818397142	1.0011549613023165
TCGA.QG.A5YV	0	0.0050648969569595	0.068130129675416	0	0	0.16269126405147	0	0.091490509515279	0.1379311817955	0	0.079920635840167	0	0.02019856794865	0.13217575223623	0.082149958703938	0.14686266114734	0	0	0	0.073384442129042	0	0	0.821	-0.0132	1.004953079824838
TCGA.A6.5656	0.0096233475299096	0	0.02638545272507	0	0.0087464453916191	0.14720038216601	0.016239815930721	0.029519414489367	0.028609652837681	0	0.12576329044061	0	0	0.51751999744614	0.016931845497726	0.0046754680090691	0	0	0	0.068784887536079	0	0	0.133	0.09638648807268885	0.9945217781660723
TCGA.AA.3511	0.095808763699663	0	0.020850713127169	0.023885749289103	0	0.20347707478172	0	0.043976742946197	0.084379624820946	0	0.067413208985278	0	0.0019354744239046	0.12460490247973	0.040010362791638	0.22358083933339	0	0.017265033719285	0.0149492744253	0.012785694506579	0	0.025076540670104	0.601	0.015315535342154683	1.0015878501687498
TCGA.AZ.6607	0.0041646381494996	0	0.011509126379807	0.022719824192865	0	0.30101601658764	0	0.031620696487457	0.020644398104727	0	0.068255724692078	0	0.011122441588511	0.11701263610008	0.09271637731972	0.23893609538093	0	0.015427625695731	0	0.060514513771115	0	0.0043398855498439	0.157	0.08968615812273642	0.9975850212635842
TCGA.A6.6648	0.053564144020873	0	0.22051406807256	0	0	0.27239446456067	0.021252010445418	0.045033234712492	0.012277619515791	0	0.01575386830571	0.0034218503945531	0.023706635940743	0.10633863601037	0.068144767874915	0.069711169419733	0	0	0.056745837900925	0.031141692825248	0	0	0.634	0.011513085145626491	1.0010571356872293
TCGA.CM.5344	0.035277412840263	0	0.051317398968718	0.04780397728676	0	0.076977928873119	0	0.022953440470506	0.049329712110868	0	0.078962335321491	0	0	0.42343129074658	0	0.14306046867801	0	0	0	0.070886034703689	0	0	0.151	0.09153126847945503	0.9948453691713527
TCGA.AZ.6606	0.11897813972949	0	0	0.031383697868967	0	0.17796062593214	0	0.086222492503487	0.12924268663104	0	0.094397884923278	0	0.017922684783644	0.1154168489579	0	0.097654441888287	0	0.040678766486491	0	0.088807006726754	0.0013347235685286	0	0.696	0.0032560795944330772	1.0031611045756643
TCGA.AA.3660	0.06576057332669	0	0.080017525680702	0.039674078839047	0	0.13910733737655	0	0.049684309877054	0.10522657681883	0	0.075055947478883	0	0	0.059559707940354	0.0008	0.295184217481	0	0.035369716211436	0.019659988229992	0.0090526582074268	0.0054144690400857	0.020412072651914	0.645	0.010179546029559061	1.0021587895995299
TCGA.CM.6163	0.076495699473235	0	0.05870892695426	0.043245796602933	0	0.2048666609584	0.011292555082453	0.090938012156225	0.046938369502457	0	0.046481574502476	0	0	0.091850782935191	0.035011828515673	0.2175042456152	0	0.029156608192316	0.0047259142496812	0	0	0.042783025259505	0.308	0.05236969679180147	1.0013577806485476
TCGA.AD.6901	0.0045725534401439	0	0	0.085625221387744	0	0.096240231690528	0	0.022860506744503	0.05403324716844	0	0.0065031580880291	0.027545362740088	0	0.30287201866557	0.10723525820921	0.24604251136504	0	0	0.046469930500709	0	0	0	0.028	0.17530433403161946	0.9843548658424207
TCGA.AZ.6600	0.10389621420949	0	0.014107122642925	0.036699034080309	0	0.11026133289458	0	0.03570366539649	0.10816007114336	0	0.086758041076885	0	0	0.23373765058688	0.010176344555445	0.23313305712481	0	0	0	0.027367466288827	0	0	0.11	0.10853131311524408	0.9938581161755703
TCGA.A6.5660	0	0.0070905536650643	0.010339830730889	0	0	0.2900389856865	0	0.0091341468779527	0.068494689877495	0	0.093955678153164	0	0	0.29203750104505	0.00807548672321	0.043125151344205	0.0205131004941	0	0	0.14504578984127	0.012149085561098	0	0.166	0.08769623643440722	0.9957346491059619
TCGA.D5.5539	0.042270802289741	0	0.0005	0	0	0.17276583913046	0	0.0063177907251783	0.016176852787214	0	0.048133472707356	0	0	0.52589579851205	0.021804287690283	0.11082159605818	0	0	0	0.045670624645087	0	0.0096773276105042	0.013	0.23094762776145963	0.9744539812180837
TCGA.F4.6703	0.010649066145153	0	0	0	0	0.12218290305382	0.012392026159858	0.051283730210907	0.046502744246941	0	0.10858785622934	0	0.0030745538286364	0.26970887484399	0.14006348578227	0.20793178353296	0	0	0.011170471860016	0	0	0.016452504106105	0	0.46008108618650967	0.8984706112164075
TCGA.AZ.4684	0.037222314478454	0	0.051938823131962	0.051933088486204	0	0.21335460056553	0.013097085585014	0.037681827276031	0.050773245823109	0	0.097574505758798	0	0	0.2045468985913	0.028978995236855	0.099270861286056	0	0.03220567967501	0	0.05716191879494	0	0.024260155310735	0.078	0.12301979041121622	0.9920158091361699
TCGA.D5.6927	0.032064325842594	0	0.011290547174962	0.037356768737315	0	0.22337716361866	0.023578036708411	0.1082461518107	0.025740693340351	0	0.088963405912581	0	0	0.16277186003125	0.084757223176543	0.12439109997001	0	0	0	0.029603640111146	0	0.047859083565484	0.078	0.1248194434652088	0.9949117734984971
TCGA.QG.A5Z2	0.17700269229107	0	0.057375567131533	0.15815274494668	0	0.12154670083356	0	0.1455352349393	0.052350622760216	0	0.074023806059302	0	0.017286701396089	0.071943293060479	0.05417379650471	0.041796691581397	0	0	0	0.028812148495669	0	0	0.251	0.06643890652847793	1.0032818676307058
TCGA.CM.5861	0.064994614152087	0	0	0.10844264778475	0	0.24898502748533	0	0.092431574879016	0.13378777564647	0	0.040961965724558	0.0064922556565972	0.061074171781398	0.014042700653478	0.054314881983015	0	0.0014645982864702	0	0	0.15507946450518	0	0.017928321461646	0.448	0.03386491428181208	1.0000498174331052
TCGA.AD.5900	0.05083767734283	0	0	0.11090728541303	0	0.1740973109509	0.003457649704413	0.11406307906737	0.033051603611641	0	0.061035052502336	0.0038483716825592	0	0.15867000775522	0.088153318509455	0.19928937936249	0	0	0	0.0025892640977677	0	0	0.04	0.15815540364707098	0.9867083290061551
TCGA.CK.5914	0.0442618556081	0	0.035058331003459	0.084917501920234	0	0.17233219884813	0.028412967840961	0.096252577598754	0.0006	0	0.03082231219349	0.04233967392242	0	0.15325294867535	0.14348541223425	0.15402099258362	0	0	0	0.014245983044367	0	0	0.321	0.050320590458235726	0.9999522595361346
TCGA.D5.6533	0.030707555250918	0	0.051706193407229	0	0	0.18410041405894	0	0.12089283890003	0.020561883567512	0	0.06043922754176	0	0	0.31541579610217	0.07838459087548	0.095279937733693	0	0.0037882874291197	0	0.03872327513315	0	0	0.455	0.032842805674658054	1.003342417334594
TCGA.DM.A1D0	0.0035782732904784	0.0051035151680872	0.020902704639483	0	0	0.18312648453317	0	0.026571475412395	0.010170022068428	0	0.051405800377794	0	0	0.49695994972163	0.013688376569633	0.097195729063181	0	0	0	0.091297669155719	0	0	0.065	0.13278984992683848	0.9928263893934037
TCGA.A6.A567	0.13642676722448	0	0.023673670502396	0.04928486312605	0	0.25020554231281	0	0.022828578267362	0.014732412706039	0	0.092899262516675	0	0	0.083141461616443	0.035954566210908	0.24156059522121	0	0	0	0.049292280295618	0	0	0.695	0.003475951678113113	1.0005260572759207
TCGA.F4.6805	0.0061875447188237	0.022673443088122	0	0	0	0.23377641967677	0	0.090668454314663	0.072962234142973	0	0.049167804149805	0	0.04932340110594	0.075799288189289	0.0043749929823553	0.22481612350108	0.03997721731133	0.046279800444033	0	0.08019723233531	0.0037960440395114	0	0.073	0.12767924026287536	0.9912213289178053
TCGA.QG.A5YX	0.025433545280832	0	0.020402362790168	0.0099071453747728	0	0.24212237041173	0	0.060945681162862	0.080702261665402	0	0.074523871540395	0	0.027814207244252	0.14200851902409	0	0.1511654353868	0	0.047703811352831	0	0.10395617224062	0.01331461652525	0	0.75	-0.0041	1.0025185025240866
