Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
GSM972163	0.14260377947826	0	0.13983282560693	0.034921176058263	0	0.3374581663586	0.087380796236982	0	0	0.099520960201637	0.014904163681958	0	0	0	0	0	0.022968295028785	0	0	0.065813241269251	0.049360832629519	0.0052357634498075	0.001	0.21514467753270866	1.0178423495286708
GSM972164	0.074903543625215	0	0.035032244846369	0.0068457944866573	0.046838778549371	0.047468468807506	0.042889368520433	0	0	0.12496441469307	0	0	0.10000567070426	0.097690316903393	0	0	0.07472605575755	0.050474005684027	0	0.10625203623557	0.055941784996553	0.13596751619003	0.001	0.22510832744782153	0.9925277519235638
GSM972165	0.13907765058313	0.0028866171173036	0.03664307643845	0	0.0025390471371393	0.055157976165503	0.018631886232724	0.066847703329571	0.028501219846809	0	0.041412870633168	0	0	0.022457811989965	0.045259949164309	0.15225876889913	0.12681064650832	0	0.15113867378712	0	0.11037610216736	0	0.001	0.2410439831266895	0.9782982160447035
GSM972166	0	0.29607621717886	0	0.018788757772902	0	0.16550855996794	0	0.033703870497294	0	0	0	0	0	0	0	0	0.14703979691822	0	0	0.19176781768429	0.1118191411237	0.0352958388568	0.356	0.07160309576510271	1.066767542011733
GSM972167	0.065009437758421	0	0.076675251875124	0	0	0.33753978375937	0.03439457482903	0	0.031979856355867	0.088028016713233	0	0	0.025944201012219	0	0.0075701289846345	0.033198328841562	0.1781179351875	0.010743344834685	0.02702051116906	0	0.057952404425187	0.02582622425411	0	0.3949461891185741	0.9182445311848099
GSM972168	0	0.013049582903902	0.012502601338463	0	0	0.22636764895014	0	0	0.0068537935592301	0.050933547611813	0.050810181590884	0.00699749989467	0.033956385284242	0	0.0093624737625569	0.071781152940967	0	0.064598797460363	0	0.11453987026635	0	0.33824646443643	0.001	0.301261591513373	0.9828173150307593
GSM972169	0.12382556829556	0	0.0089524004268267	0.036402789745451	0.083907831551044	0	0.1604670775321	0	0	0	0.092140724660149	0	0	0	0	0	0.10313015129646	0.075912508133092	0	0.10701309565159	0.15748526421379	0.050762588493942	0.674	0.03481456220837065	1.061219182709686
GSM972170	0.11644731792671	0	0.033606521940802	0	0.08858304050033	0	0.16294569113425	0.11881546208524	0	0.14594412088127	0	0.012712418684091	0	0.015362568335997	0.047175151349033	0.12533338296166	0.024512815519287	0.028179444736101	0.080382063945229	0	0	0	0.002	0.19901524584324184	0.9991986622627195
GSM972171	0.074953738509148	0	0.0054570703957499	0.21043491516822	0	0	0.056192949626684	0.064000918569146	0.020729923332864	0.025882507061447	0	0.06743954623059	0.040709651385323	0	0.047350216091184	0.1650891863884	0.012975193358536	0.090177409049028	0.083187403893357	0	0.028679371260022	0.0067399996802971	0	0.3825463660444218	0.9235843852547733
GSM972172	0.040574523324227	0	0	0.19613013047816	0.24701470935186	0	0	0.10243564986003	0.026022571011979	0	0.070698153364588	0	0.01583122905049	0	0	0	0	0.12615148034213	0	0.17514155321653	0	0	0.991	-0.0445	1.1474263683870112
GSM972173	0.0059279125137646	0.094701861628065	0	0.28414543710778	0	0	0.24286982303229	0.083438452264118	0	0.039373067012694	0	0	0	0.072938978987093	0	0	0.058332745689217	0	0.11827172176498	0	0	0	1.0	-0.1042	1.1324795788641346
GSM972174	0	0.13242026334455	0.012384262076419	0.46220006312726	0.17305766611605	0	0	0.050172588850578	0	0	0.075847953243575	0	0	0	0	0	0	0	0	0.093917203241566	0	0	0.78	0.018587825289446094	1.1568047907592944
GSM972175	0.099656412100838	0	0.053761632009459	0.51645063746715	0	0	0.16812735644236	0	0.051884542815816	0	0	0	0	0	0	0	0.025364296057454	0.015503059428329	0.069252063678588	0	0	0	0.439	0.0616603542480047	1.1053242024473606
GSM972176	0	0.025322941595996	0	0.066778136880544	0.18021581889763	0	0.036475860576697	0.059098083289659	0.10433592210118	0	0	0.095183140641774	0.081504270963331	0.10062866079907	0.0658488359261	0	0.064163227768556	0	0.12044510055947	0	0	0	0.061	0.12527653391729313	1.0372727165519189
